cod. ibge;pib;cod_str;Estado;Regiao;Municipio;Familias;Pessoas;% relativo ao Censo 2022;IVCAD;NC;DPI;DCA;TQA;DR;CH;idhm;expectativa_vida;chave;Subsecao_Judiciaria TRF;Atuacao_DPU;DPU_P_Bool;DPU_R_Bool;DPU_Presencial;DPU_Remoto;Tem_DPU;Indice_Vulnerabilidade;Vulnerabilidade_Rank
4316956;2794080;4316956;RIO GRANDE DO SUL;SUL;Santa Maria do Herval;275;637;10,00%;0.279;0.389;0.083;0.062;0.649;0.342;0.147;0.676;75.77;SANTA MARIA DO HERVAL_RIO GRANDE DO SUL;PORTO ALEGRE;NAO;False;False;False;False;NAO;Média-Baixa;2
4315909;2792780;4315909;RIO GRANDE DO SUL;SUL;Rodeio Bonito;1213;3002;45,10%;0.268;0.371;0.104;0.081;0.625;0.263;0.167;0.732;75.53;RODEIO BONITO_RIO GRANDE DO SUL;PORTO ALEGRE;NAO;False;False;False;False;NAO;Média-Baixa;2
4312252;2791760;4312252;RIO GRANDE DO SUL;SUL;Minas do Leão;2005;4013;53,50%;0.319;0.365;0.076;0.051;0.683;0.45;0.288;0.681;74.55;MINAS DO LEAO_RIO GRANDE DO SUL;NOVO HAMBURGO;SIM;True;True;True;True;SIM;Alta;4
3201704;2790780;3201704;ESPÍRITO SANTO;SUDESTE;Conceição do Castelo;2225;5791;48,50%;0.273;0.417;0.106;0.041;0.642;0.313;0.12;0.067;73.59;CONCEICAO DO CASTELO_ESPIRITO SANTO;CACHOEIRO DE ITAPEMIRIM;NAO;False;False;False;False;NAO;Média-Baixa;2
2501500;2789040;2501500;PARAÍBA;NORDESTE;Bananeiras;5830;15497;67,00%;0.292;0.292;0.074;0.043;0.709;0.416;0.217;0.568;70.98;BANANEIRAS_PARAIBA;GUARABIRA;SIM;True;True;True;True;SIM;Média-Alta;3
3504800;2786420;3504800;SÃO PAULO;SUDESTE;Bálsamo;1127;2679;27,90%;0.235;0.427;0.064;0.039;0.584;0.187;0.11;0.756;75.08;BALSAMO_SAO PAULO;RIO PRETO;NAO;False;False;False;False;NAO;Baixa;1
3539400;2784670;3539400;SÃO PAULO;SUDESTE;Piratininga;1831;4667;30,90%;0.24;0.384;0.071;0.061;0.557;0.251;0.114;0.779;76.53;PIRATININGA_SAO PAULO;BAURU;NAO;False;False;False;False;NAO;Baixa;1
4115853;2782370;4115853;PARANÁ;SUL;Mercedes;663;1840;31,00%;0.255;0.468;0.108;0.076;0.568;0.169;0.143;0.074;75.57;MERCEDES_PARANA;GUAIRA;NAO;False;False;False;False;NAO;Baixa;1
1503507;2780060;1503507;PARÁ;NORTE;Irituia;11327;25059;81,00%;0.312;0.304;0.077;0.059;0.677;0.461;0.297;0.559;70.75;IRITUIA_PARA;PARAGOMINAS;SIM;True;True;True;True;SIM;Alta;4
2102200;2779950;2102200;MARANHÃO;NORDESTE;Buriti;9119;23778;80,10%;0.328;0.326;0.072;0.061;0.629;0.494;0.386;0.548;67.82;BURITI_MARANHAO;SAO LUIS;SIM;True;True;True;True;SIM;Alta;4
3154309;2778570;3154309;MINAS GERAIS;SUDESTE;Resplendor;3650;8779;51,00%;0.264;0.37;0.094;0.044;0.658;0.309;0.105;0.067;74.99;RESPLENDOR_MINAS GERAIS;GOVERNADOR VALADARES;SIM;True;True;True;True;SIM;Baixa;1
2106706;2778410;2106706;MARANHÃO;NORDESTE;Mirador;7322;17622;83,80%;0.321;0.304;0.084;0.055;0.698;0.493;0.291;0.545;69.39;MIRADOR_MARANHAO;BALSAS;SIM;True;True;True;True;SIM;Alta;4
5201702;2777100;5201702;GOIÁS;CENTRO-OESTE;Aragarças;5041;11153;60,60%;0.267;0.367;0.088;0.062;0.581;0.346;0.16;0.732;74.82;ARAGARCAS_GOIAS;GOIANIA;SIM;True;True;True;True;SIM;Baixa;1
3106903;2776090;3106903;MINAS GERAIS;SUDESTE;Bicas;3488;7132;51,00%;0.264;0.338;0.07;0.047;0.634;0.393;0.103;0.744;75.99;BICAS_MINAS GERAIS;JUIZ DE FORA;SIM;True;True;True;True;SIM;Baixa;1
3152600;2774680;3152600;MINAS GERAIS;SUDESTE;Pouso Alto;892;2115;32,20%;0.274;0.375;0.079;0.044;0.639;0.342;0.165;0.071;75.81;POUSO ALTO_MINAS GERAIS;POUSO ALEGRE;NAO;False;False;False;False;NAO;Média-Baixa;2
2707909;2773850;2707909;ALAGOAS;NORDESTE;Santa Luzia do Norte;2198;4977;71,90%;0.343;0.353;0.08;0.068;0.698;0.466;0.391;0.597;71.17;SANTA LUZIA DO NORTE_ALAGOAS;MACEIO;SIM;True;True;True;True;SIM;Alta;4
5214408;2769100;5214408;GOIÁS;CENTRO-OESTE;Nazário;1831;4345;53,10%;0.283;0.418;0.091;0.045;0.625;0.325;0.193;0.071;73.45;NAZARIO_GOIAS;GOIANIA;SIM;True;True;True;True;SIM;Média-Alta;3
2922300;2767780;2922300;BAHIA;NORDESTE;Muritiba;9736;20784;72,40%;0.275;0.276;0.05;0.049;0.659;0.441;0.171;0.066;72.74;MURITIBA_BAHIA;SALVADOR;SIM;True;True;True;True;SIM;Média-Baixa;2
4300471;2764110;4300471;RIO GRANDE DO SUL;SUL;Almirante Tamandaré do Sul;324;746;37,90%;0.2826142857142857;0.37420238095238095;0.08436190476190476;0.05313333333333333;0.6450142857142858;0.35405714285714285;0.1849047619047619;0.074;74.67;ALMIRANTE TAMANDARE DO SUL_RIO GRANDE DO SUL;BAGE;SIM;True;True;True;True;SIM;Média-Alta;3
4308805;2763720;4308805;RIO GRANDE DO SUL;SUL;General Câmara;1857;3821;50,20%;0.277;0.324;0.07;0.052;0.681;0.397;0.136;0.686;74.92;GENERAL CAMARA_RIO GRANDE DO SUL;ERECHIM;SIM;True;True;True;True;SIM;Média-Baixa;2
3542008;2762840;3542008;SÃO PAULO;SUDESTE;Quintana;1131;2661;37,80%;0.257;0.404;0.067;0.075;0.605;0.326;0.067;0.732;73.65;QUINTANA_SAO PAULO;MARILIA;NAO;False;False;False;False;NAO;Baixa;1
3532504;2762480;3532504;SÃO PAULO;SUDESTE;Neves Paulista;1514;3147;32,40%;0.279;0.367;0.062;0.081;0.631;0.421;0.113;0.754;74.38;NEVES PAULISTA_SAO PAULO;RIO PRETO;NAO;False;False;False;False;NAO;Média-Baixa;2
4110078;2761800;4110078;PARANÁ;SUL;Imbaú;2728;6690;47,00%;0.272;0.4;0.115;0.04;0.671;0.298;0.107;0.622;72.12;IMBAU_PARANA;TELEMACO BORBA;NAO;False;False;False;False;NAO;Média-Baixa;2
4214607;2761050;4214607;SANTA CATARINA;SUL;Rio do Oeste;316;1037;13,40%;0.279;0.541;0.183;0.097;0.584;0.094;0.174;0.754;78.52;RIO DO OESTE_SANTA CATARINA;RIO DO SUL;NAO;False;False;False;False;NAO;Média-Baixa;2
4107009;2760530;4107009;PARANÁ;SUL;Curiúva;3048;6945;50,90%;0.289;0.357;0.11;0.05;0.685;0.395;0.138;0.656;72.7;CURIUVA_PARANA;TELEMACO BORBA;NAO;False;False;False;False;NAO;Média-Alta;3
1503077;2760330;1503077;PARÁ;NORTE;Garrafão do Norte;7724;19736;79,90%;0.306;0.329;0.083;0.057;0.708;0.428;0.232;0.526;70.75;GARRAFAO DO NORTE_PARA;PARAGOMINAS;SIM;True;True;True;True;SIM;Alta;4
4103370;2759620;4103370;PARANÁ;SUL;Brasilândia do Sul;875;2106;56,80%;0.262;0.4;0.073;0.017;0.634;0.305;0.144;0.681;73.8;BRASILANDIA DO SUL_PARANA;UMUARAMA;SIM;True;True;True;True;SIM;Baixa;1
2304509;2759210;2304509;CEARÁ;NORDESTE;Frecheirinha;4799;11511;73,50%;0.276;0.34;0.064;0.082;0.662;0.38;0.13;0.604;69.78;FRECHEIRINHA_CEARA;SOBRAL;SIM;True;True;True;True;SIM;Média-Baixa;2
1100601;2753380;1100601;RONDÔNIA;NORTE;Cacaulândia;1151;3103;74,80%;0.269;0.402;0.132;0.016;0.638;0.212;0.215;0.646;73.08;CACAULANDIA_RONDONIA;PORTO VELHO;SIM;True;True;True;True;SIM;Média-Baixa;2
3535705;2753130;3535705;SÃO PAULO;SUDESTE;Paraíso;794;1964;32,20%;0.257;0.414;0.099;0.058;0.599;0.275;0.096;0.749;75.19;PARAISO_SAO PAULO;CATANDUVA;NAO;False;False;False;False;NAO;Baixa;1
1505700;2752300;1505700;PARÁ;NORTE;Ponta de Pedras;9697;24041;96,20%;0.346;0.278;0.077;0.032;0.681;0.488;0.518;0.562;71.38;PONTA DE PEDRAS_PARA;PARA;SIM;True;True;True;True;SIM;Alta;4
3516903;2750990;3516903;SÃO PAULO;SUDESTE;General Salgado;1314;3123;30,30%;0.261;0.43;0.087;0.044;0.611;0.29;0.104;0.747;73.5;GENERAL SALGADO_SAO PAULO;JALES;SIM;True;True;True;True;SIM;Baixa;1
2310852;2748520;2310852;CEARÁ;NORDESTE;Pindoretama;7479;17029;72,80%;0.27;0.335;0.059;0.034;0.668;0.41;0.113;0.636;70.25;PINDORETAMA_CEARA;FORTALEZA;SIM;True;True;True;True;SIM;Média-Baixa;2
3135803;2748320;3135803;MINAS GERAIS;SUDESTE;Jequitinhonha;6972;14542;60,60%;0.283;0.297;0.058;0.023;0.718;0.461;0.142;0.615;73.99;JEQUITINHONHA_MINAS GERAIS;TEOFILO OTONI;NAO;False;False;False;False;NAO;Média-Alta;3
2106003;2745740;2106003;MARANHÃO;NORDESTE;Lima Campos;3657;9021;79,90%;0.267;0.314;0.059;0.036;0.665;0.399;0.129;0.581;67.29;LIMA CAMPOS_MARANHAO;SAO LUIS;SIM;True;True;True;True;SIM;Baixa;1
2605905;2742580;2605905;PERNAMBUCO;NORDESTE;Gameleira;7078;14345;78,80%;0.295;0.329;0.063;0.044;0.723;0.456;0.153;0.602;70.54;GAMELEIRA_PERNAMBUCO;PALMARES;NAO;False;False;False;False;NAO;Média-Alta;3
3117108;2741770;3117108;MINAS GERAIS;SUDESTE;Conceição da Aparecida;1705;4748;45,80%;0.248;0.359;0.079;0.065;0.632;0.212;0.142;0.691;75.83;CONCEICAO DA APARECIDA_MINAS GERAIS;PASSOS;NAO;False;False;False;False;NAO;Baixa;1
4312476;2741660;4312476;RIO GRANDE DO SUL;SUL;Morro Reuter;292;676;11,20%;0.2826142857142857;0.37420238095238095;0.08436190476190476;0.05313333333333333;0.6450142857142858;0.35405714285714285;0.1849047619047619;0.743;76.5;MORRO REUTER_RIO GRANDE DO SUL;PALMEIRA DAS MISSOES;NAO;False;False;False;False;NAO;Média-Alta;3
3136900;2741090;3136900;MINAS GERAIS;SUDESTE;Juruaia;1338;3719;33,60%;0.271;0.423;0.12;0.077;0.624;0.267;0.117;0.723;76.61;JURUAIA_MINAS GERAIS;SAO SEBASTIAO DO PARAISO;NAO;False;False;False;False;NAO;Média-Baixa;2
3545407;2739430;3545407;SÃO PAULO;SUDESTE;Salto Grande;1501;3609;39,90%;0.263;0.386;0.073;0.085;0.652;0.279;0.104;0.704;74.5;SALTO GRANDE_SAO PAULO;OURINHOS;NAO;False;False;False;False;NAO;Baixa;1
1700400;2737410;1700400;TOCANTINS;NORTE;Almas;2257;5601;86,20%;0.29;0.384;0.1;0.027;0.657;0.341;0.229;0.636;72.74;ALMAS_TOCANTINS;GURUPI;NAO;False;False;False;False;NAO;Média-Alta;3
1101708;2735010;1101708;RONDÔNIA;NORTE;Urupá;2300;5576;52,00%;0.286;0.382;0.096;0.056;0.632;0.338;0.212;0.609;71.32;URUPA_RONDONIA;JI-PARANA;SIM;True;True;True;True;SIM;Média-Alta;3
2921203;2731610;2921203;BAHIA;NORDESTE;Miguel Calmon;7422;17574;71,30%;0.283;0.295;0.051;0.057;0.696;0.415;0.183;0.586;69.69;MIGUEL CALMON_BAHIA;CAMPO FORMOSO;NAO;False;False;False;False;NAO;Média-Alta;3
4210407;2730370;4210407;SANTA CATARINA;SUL;Maracajá;1008;2349;30,10%;0.296;0.427;0.108;0.069;0.635;0.361;0.175;0.768;76.63;MARACAJA_SANTA CATARINA;CRICIUMA;SIM;True;True;True;True;SIM;Média-Alta;3
2704104;2730160;2704104;ALAGOAS;NORDESTE;Lagoa da Canoa;6378;15405;83,50%;0.321;0.332;0.076;0.061;0.712;0.428;0.315;0.552;67.16;LAGOA DA CANOA_ALAGOAS;ARAPIRACA;SIM;True;True;True;True;SIM;Alta;4
1703701;2729450;1703701;TOCANTINS;NORTE;Brejinho de Nazaré;1680;3603;76,30%;0.279;0.356;0.076;0.035;0.63;0.428;0.152;0.686;74.2;BREJINHO DE NAZARE_TOCANTINS;PALMAS;SIM;True;True;True;True;SIM;Média-Baixa;2
3118809;2728910;3118809;MINAS GERAIS;SUDESTE;Coração de Jesus;6974;16760;66,00%;0.278;0.337;0.066;0.02;0.625;0.394;0.224;0.642;73.48;CORACAO DE JESUS_MINAS GERAIS;MONTES CLAROS;SIM;True;True;True;True;SIM;Média-Baixa;2
4311700;2728230;4311700;RIO GRANDE DO SUL;SUL;Machadinho;552;1331;23,20%;0.275;0.393;0.093;0.055;0.672;0.268;0.171;0.692;73.39;MACHADINHO_RIO GRANDE DO SUL;NOVO HAMBURGO;NAO;False;False;False;False;NAO;Média-Baixa;2
2202703;2727670;2202703;PIAUÍ;NORDESTE;Cocal;8180;21928;77,70%;0.3;0.304;0.06;0.051;0.708;0.439;0.241;0.497;67.72;COCAL_PIAUI;PARNAIBA;SIM;True;True;True;True;SIM;Alta;4
4322533;2727120;4322533;RIO GRANDE DO SUL;SUL;Vale do Sol;1359;3372;34,10%;0.264;0.333;0.098;0.053;0.687;0.326;0.089;0.624;73.78;VALE DO SOL_RIO GRANDE DO SUL;SANTO ANGELO;NAO;False;False;False;False;NAO;Baixa;1
5207808;2721140;5207808;GOIÁS;CENTRO-OESTE;Firminópolis;2150;4869;46,70%;0.277;0.397;0.099;0.082;0.608;0.325;0.151;0.732;75.27;FIRMINOPOLIS_GOIAS;GOIANIA;SIM;True;True;True;True;SIM;Média-Baixa;2
4108908;2720890;4108908;PARANÁ;SUL;Guairaçá;1354;3432;52,10%;0.289;0.407;0.12;0.11;0.618;0.324;0.156;0.693;74.74;GUAIRACA_PARANA;PARANAVAI;NAO;False;False;False;False;NAO;Média-Alta;3
4201505;2720410;4201505;SANTA CATARINA;SUL;Armazém;814;2086;23,60%;0.376;0.415;0.065;0.086;0.674;0.437;0.578;0.077;77.92;ARMAZEM_SANTA CATARINA;TUBARAO;NAO;False;False;False;False;NAO;Alta;4
3551900;2719120;3551900;SÃO PAULO;SUDESTE;Severínia;2517;6115;42,00%;0.284;0.416;0.114;0.084;0.628;0.35;0.11;0.715;73.42;SEVERINIA_SAO PAULO;RIO PRETO;NAO;False;False;False;False;NAO;Média-Alta;3
2705705;2717750;2705705;ALAGOAS;NORDESTE;Olho d'Água das Flores;6264;14440;69,80%;0.358;0.331;0.072;0.056;0.765;0.421;0.505;0.565;70.13;OLHO D'AGUA DAS FLORES_ALAGOAS;SANTANA DO IPANEMA;SIM;True;True;True;True;SIM;Alta;4
2922904;2717430;2922904;BAHIA;NORDESTE;Nova Soure;8513;18485;76,30%;0.294;0.261;0.058;0.06;0.729;0.467;0.191;0.555;67.71;NOVA SOURE_BAHIA;ALAGOINHAS;NAO;False;False;False;False;NAO;Média-Alta;3
4313805;2716410;4313805;RIO GRANDE DO SUL;SUL;Palmitinho;1284;3078;39,30%;0.28;0.356;0.083;0.058;0.623;0.417;0.143;0.072;75.13;PALMITINHO_RIO GRANDE DO SUL;PALMEIRA DAS MISSOES;NAO;False;False;False;False;NAO;Média-Baixa;2
3156403;2715470;3156403;MINAS GERAIS;SUDESTE;Romaria;470;1051;31,00%;0.292;0.405;0.072;0.075;0.673;0.445;0.084;0.708;73.78;ROMARIA_MINAS GERAIS;UBERLANDIA;SIM;True;True;True;True;SIM;Média-Alta;3
2407807;2714560;2407807;RIO GRANDE DO NORTE;NORDESTE;Monte Alegre;6341;15093;65,50%;0.277;0.316;0.057;0.054;0.692;0.416;0.128;0.609;71.18;MONTE ALEGRE_RIO GRANDE DO NORTE;NATAL;SIM;True;True;True;True;SIM;Média-Baixa;2
2202307;2713880;2202307;PIAUÍ;NORDESTE;Canto do Buriti;6347;14156;73,10%;0.28;0.282;0.063;0.037;0.641;0.448;0.21;0.576;68.41;CANTO DO BURITI_PIAUI;SAO RAIMUNDO NONATO;SIM;True;True;True;True;SIM;Média-Baixa;2
4107900;2711430;4107900;PARANÁ;SUL;Floresta;1971;5331;51,00%;0.274;0.438;0.094;0.041;0.59;0.36;0.119;0.736;73.93;FLORESTA_PARANA;MARINGA;NAO;False;False;False;False;NAO;Média-Baixa;2
3201001;2710440;3201001;ESPÍRITO SANTO;SUDESTE;Boa Esperança;4174;9949;73,10%;0.282;0.35;0.086;0.061;0.642;0.362;0.19;0.679;73.95;BOA ESPERANCA_ESPIRITO SANTO;SAO MATEUS;NAO;False;False;False;False;NAO;Média-Alta;3
2923605;2709330;2923605;BAHIA;NORDESTE;Paramirim;6063;14012;68,90%;0.264;0.269;0.048;0.043;0.654;0.427;0.143;0.615;71.53;PARAMIRIM_BAHIA;GUANAMBI;NAO;False;False;False;False;NAO;Baixa;1
2904050;2707410;2904050;BAHIA;NORDESTE;Bonito;5334;13453;84,90%;0.267;0.313;0.074;0.038;0.654;0.379;0.141;0.561;66.12;BONITO_BAHIA;IRECE;NAO;False;False;False;False;NAO;Baixa;1
2105500;2706650;2105500;MARANHÃO;NORDESTE;João Lisboa;7049;18820;76,20%;0.309;0.385;0.102;0.076;0.669;0.413;0.211;0.641;72.07;JOAO LISBOA_MARANHAO;IMPERATRIZ;SIM;True;True;True;True;SIM;Alta;4
4314209;2706500;4314209;RIO GRANDE DO SUL;SUL;Pedro Osório;1985;3930;52,50%;0.284;0.351;0.074;0.044;0.69;0.47;0.074;0.678;74.76;PEDRO OSORIO_RIO GRANDE DO SUL;PASSO FUNDO;SIM;True;True;True;True;SIM;Média-Alta;3
3123908;2702260;3123908;MINAS GERAIS;SUDESTE;Entre Rios de Minas;2478;6082;41,20%;0.269;0.349;0.079;0.082;0.662;0.34;0.101;0.672;73.14;ENTRE RIOS DE MINAS_MINAS GERAIS;SAO JOAO DEL-REI;NAO;False;False;False;False;NAO;Média-Baixa;2
3148608;2701480;3148608;MINAS GERAIS;SUDESTE;Peçanha;3938;9446;54,10%;0.299;0.309;0.082;0.082;0.717;0.431;0.172;0.627;72.23;PECANHA_MINAS GERAIS;GOVERNADOR VALADARES;SIM;True;True;True;True;SIM;Alta;4
4308003;2701050;4308003;RIO GRANDE DO SUL;SUL;Faxinal do Soturno;1013;2096;31,30%;0.277;0.318;0.082;0.062;0.688;0.443;0.071;0.072;76.21;FAXINAL DO SOTURNO_RIO GRANDE DO SUL;ERECHIM;SIM;True;True;True;True;SIM;Média-Baixa;2
3536604;2696750;3536604;SÃO PAULO;SUDESTE;Paulo de Faria;1556;3154;42,60%;0.262;0.372;0.056;0.05;0.607;0.429;0.057;0.725;73.0;PAULO DE FARIA_SAO PAULO;NAO POSSUI;NAO;False;False;False;False;NAO;Baixa;1
3109808;2696190;3109808;MINAS GERAIS;SUDESTE;Cachoeira Dourada;545;1102;47,60%;0.267;0.339;0.047;0.039;0.595;0.377;0.203;0.726;76.02;CACHOEIRA DOURADA_MINAS GERAIS;ITUIUTABA;NAO;False;False;False;False;NAO;Baixa;1
1200336;2692050;1200336;ACRE;NORTE;Mâncio Lima;6034;16589;86,00%;0.329;0.351;0.086;0.056;0.729;0.53;0.224;0.625;71.17;MANCIO LIMA_ACRE;CRUZEIRO DO SUL;NAO;False;False;False;False;NAO;Alta;4
3158003;2690430;3158003;MINAS GERAIS;SUDESTE;Santa Maria de Itabira;1804;4694;44,80%;0.282;0.4;0.091;0.054;0.655;0.348;0.144;0.648;74.24;SANTA MARIA DE ITABIRA_MINAS GERAIS;BELO HORIZONTE;SIM;True;True;True;True;SIM;Média-Alta;3
2406502;2690360;2406502;RIO GRANDE DO NORTE;NORDESTE;Lagoa Nova;4630;12610;81,00%;0.289;0.333;0.07;0.044;0.698;0.371;0.217;0.585;70.81;LAGOA NOVA_RIO GRANDE DO NORTE;CAICO;NAO;False;False;False;False;NAO;Média-Alta;3
4215679;2689730;4215679;SANTA CATARINA;SUL;Santa Terezinha;557;1672;20,70%;0.286;0.409;0.09;0.067;0.641;0.229;0.277;0.669;74.01;SANTA TEREZINHA_SANTA CATARINA;RIO DO SUL;NAO;False;False;False;False;NAO;Média-Alta;3
3544202;2689630;3544202;SÃO PAULO;SUDESTE;Riolândia;1648;3954;38,40%;0.247;0.368;0.057;0.032;0.633;0.312;0.081;0.703;74.04;RIOLANDIA_SAO PAULO;RIO PRETO;NAO;False;False;False;False;NAO;Baixa;1
2933000;2689080;2933000;BAHIA;NORDESTE;Valente;8396;17187;70,50%;0.252;0.259;0.047;0.036;0.635;0.427;0.108;0.637;68.75;VALENTE_BAHIA;FEIRA DE SANTANA;SIM;True;True;True;True;SIM;Baixa;1
3162401;2688950;3162401;MINAS GERAIS;SUDESTE;São João da Ponte;7024;17475;73,00%;0.309;0.302;0.074;0.048;0.675;0.412;0.343;0.569;72.17;SAO JOAO DA PONTE_MINAS GERAIS;MONTES CLAROS;SIM;True;True;True;True;SIM;Alta;4
4316204;2688730;4316204;RIO GRANDE DO SUL;SUL;Rondinha;560;1310;26,20%;0.253;0.337;0.048;0.033;0.603;0.373;0.123;0.764;75.53;RONDINHA_RIO GRANDE DO SUL;PORTO ALEGRE;NAO;False;False;False;False;NAO;Baixa;1
2707503;2688670;2707503;ALAGOAS;NORDESTE;Porto Real do Colégio;7083;15339;76,40%;0.307;0.278;0.065;0.061;0.685;0.465;0.288;0.551;70.46;PORTO REAL DO COLEGIO_ALAGOAS;ARAPIRACA;SIM;True;True;True;True;SIM;Alta;4
2101509;2685650;2101509;MARANHÃO;NORDESTE;Barão de Grajaú;5503;12143;64,00%;0.321;0.327;0.075;0.036;0.706;0.459;0.32;0.592;69.58;BARAO DE GRAJAU_MARANHAO;BALSAS;SIM;True;True;True;True;SIM;Alta;4
2930907;2683170;2930907;BAHIA;NORDESTE;Tabocas do Brejo Velho;3644;9803;81,80%;0.28;0.316;0.086;0.027;0.629;0.403;0.216;0.584;70.82;TABOCAS DO BREJO VELHO_BAHIA;BOM JESUS DA LAPA;NAO;False;False;False;False;NAO;Média-Baixa;2
3162203;2681580;3162203;MINAS GERAIS;SUDESTE;São João Batista do Glória;1110;3016;39,40%;0.254;0.437;0.1;0.085;0.593;0.223;0.089;0.724;75.69;SAO JOAO BATISTA DO GLORIA_MINAS GERAIS;PASSOS;NAO;False;False;False;False;NAO;Baixa;1
4306379;2679010;4306379;RIO GRANDE DO SUL;SUL;Dilermando de Aguiar;649;1419;50,60%;0.366;0.396;0.085;0.073;0.681;0.375;0.583;0.648;76.85;DILERMANDO DE AGUIAR_RIO GRANDE DO SUL;CAXIAS DO SUL;SIM;True;True;True;True;SIM;Alta;4
2207801;2677090;2207801;PIAUÍ;NORDESTE;Paulistana;7455;16222;77,00%;0.291;0.269;0.064;0.06;0.68;0.45;0.221;0.006;71.0;PAULISTANA_PIAUI;PICOS;SIM;True;True;True;True;SIM;Média-Alta;3
4123857;2673310;4123857;PARANÁ;SUL;Santa Maria do Oeste;2762;6555;66,00%;0.29;0.36;0.098;0.044;0.67;0.342;0.228;0.609;72.37;SANTA MARIA DO OESTE_PARANA;PITANGA;NAO;False;False;False;False;NAO;Média-Alta;3
5102694;2671920;5102694;MATO GROSSO;CENTRO-OESTE;Canabrava do Norte;1100;2804;62,50%;0.308;0.409;0.126;0.068;0.651;0.357;0.235;0.667;74.01;CANABRAVA DO NORTE_MATO GROSSO;GARCAS;NAO;False;False;False;False;NAO;Alta;4
4215406;2669020;4215406;SANTA CATARINA;SUL;Salto Veloso;513;1232;28,10%;0.269;0.432;0.117;0.048;0.634;0.255;0.128;0.784;77.82;SALTO VELOSO_SANTA CATARINA;CACADOR;NAO;False;False;False;False;NAO;Média-Baixa;2
2706406;2665960;2706406;ALAGOAS;NORDESTE;Pão de Açúcar;7019;17299;72,60%;0.273;0.342;0.078;0.02;0.65;0.396;0.155;0.593;72.58;PAO DE ACUCAR_ALAGOAS;SANTANA DO IPANEMA;SIM;True;True;True;True;SIM;Média-Baixa;2
2301208;2664220;2301208;CEARÁ;NORDESTE;Aracoiaba;9036;21870;85,60%;0.267;0.309;0.055;0.045;0.65;0.377;0.168;0.615;70.56;ARACOIABA_CEARA;FORTALEZA;SIM;True;True;True;True;SIM;Baixa;1
1302306;2663770;1302306;AMAZONAS;NORTE;Jutaí;6666;22890;90,90%;0.347;0.452;0.176;0.058;0.656;0.49;0.25;0.516;70.93;JUTAI_AMAZONAS;TABATINGA;SIM;True;True;True;True;SIM;Alta;4
2512309;2663450;2512309;PARAÍBA;NORDESTE;Princesa Isabel;6163;14717;69,70%;0.289;0.284;0.066;0.057;0.74;0.459;0.13;0.606;68.19;PRINCESA ISABEL_PARAIBA;MONTEIRO;SIM;True;True;True;True;SIM;Média-Alta;3
3557204;2663450;3557204;SÃO PAULO;SUDESTE;Chavantes;1774;4384;35,90%;0.269;0.426;0.092;0.073;0.613;0.333;0.076;0.729;74.66;CHAVANTES_SAO PAULO;OURINHOS;NAO;False;False;False;False;NAO;Média-Baixa;2
3202900;2660300;3202900;ESPÍRITO SANTO;SUDESTE;Itarana;1534;4066;38,40%;0.274;0.388;0.094;0.059;0.639;0.279;0.182;0.684;73.51;ITARANA_ESPIRITO SANTO;VITORIA;SIM;True;True;True;True;SIM;Média-Baixa;2
4110201;2657310;4110201;PARANÁ;SUL;Inácio Martins;2774;6931;71,70%;0.3;0.384;0.107;0.104;0.683;0.337;0.183;0.006;70.91;INACIO MARTINS_PARANA;GUARAPUAVA;NAO;False;False;False;False;NAO;Alta;4
3114006;2657300;3114006;MINAS GERAIS;SUDESTE;Carmo da Mata;2038;4676;42,40%;0.272;0.344;0.092;0.072;0.638;0.388;0.1;0.689;75.41;CARMO DA MATA_MINAS GERAIS;DIVINOPOLIS;NAO;False;False;False;False;NAO;Média-Baixa;2
4307054;2655480;4307054;RIO GRANDE DO SUL;SUL;Ernestina;377;865;28,50%;0.26;0.36;0.054;0.043;0.61;0.346;0.15;0.716;76.25;ERNESTINA_RIO GRANDE DO SUL;CRUZ ALTA;NAO;False;False;False;False;NAO;Baixa;1
3130507;2653840;3130507;MINAS GERAIS;SUDESTE;Ilicínea;2207;5686;44,60%;0.27;0.389;0.105;0.084;0.64;0.308;0.092;0.068;74.61;ILICINEA_MINAS GERAIS;PASSOS;NAO;False;False;False;False;NAO;Média-Baixa;2
4303301;2649150;4303301;RIO GRANDE DO SUL;SUL;Caibaté;776;1785;37,90%;0.261;0.346;0.061;0.031;0.648;0.316;0.162;0.719;76.39;CAIBATE_RIO GRANDE DO SUL;CAPAO DA CANOA;NAO;False;False;False;False;NAO;Baixa;1
3516002;2648410;3516002;SÃO PAULO;SUDESTE;Flórida Paulista;1631;3819;29,50%;0.266;0.363;0.065;0.069;0.646;0.381;0.073;0.715;73.44;FLORIDA PAULISTA_SAO PAULO;PRESIDENTE PRUDENTE;NAO;False;False;False;False;NAO;Baixa;1
4323770;2648390;4323770;RIO GRANDE DO SUL;SUL;Westfália;216;595;19,20%;0.2826142857142857;0.37420238095238095;0.08436190476190476;0.05313333333333333;0.6450142857142858;0.35405714285714285;0.1849047619047619;0.752;75.96;WESTFALIA_RIO GRANDE DO SUL;SANTO ANGELO;NAO;False;False;False;False;NAO;Média-Alta;3
